Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,Variant,Variant index,concept:name,lifecycle:transition,org:resource,elementId,variant,variant-index,creator,processId,resourceCost,resourceId
56,END,,2023-12-26 10:00:56.000,2023-12-26 10:00:56.000,Variant 2,2,END,complete,,sid-0464ADA1-C752-4565-B399-80998038E50D,Variant 2,2,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
13,START,,2023-12-26 10:00:13.000,2023-12-26 10:00:13.000,Variant 2,2,START,complete,,sid-480F66C4-383B-48E5-AD51-2B5B4BC0BC8A,Variant 2,2,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
13,END,,2023-12-26 10:00:13.000,2023-12-26 10:00:13.000,Variant 2,2,END,complete,,sid-0464ADA1-C752-4565-B399-80998038E50D,Variant 2,2,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
78,START,,2023-12-26 10:01:18.000,2023-12-26 10:01:18.000,Variant 1,1,START,complete,,sid-480F66C4-383B-48E5-AD51-2B5B4BC0BC8A,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
78,DATA ANALYST CONFIGURES INGESTION SYSTEM,USER-000004,2023-12-26 10:01:18.000,2023-12-26 10:01:19.000,Variant 1,1,DATA ANALYST CONFIGURES INGESTION SYSTEM,complete,USER-000004,sid-176379D8-FF77-4836-9F22-8D918C86867E,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
78,MACHINE LEARNING ENGINEER CONFIGURES PREPARATION SYSTEM,USER-000002,2023-12-26 10:01:19.000,2023-12-26 10:01:20.000,Variant 1,1,MACHINE LEARNING ENGINEER CONFIGURES PREPARATION SYSTEM,complete,USER-000002,sid-B26B9984-E8C8-4F42-AC04-969DFC4538CF,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
78,DATA ANALYST CONFIGURES SEGREGATION SYSTEM,USER-000009,2023-12-26 10:01:20.000,2023-12-26 10:01:21.000,Variant 1,1,DATA ANALYST CONFIGURES SEGREGATION SYSTEM,complete,USER-000009,sid-8B75C472-1588-490D-812B-F57487C5F50A,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
78,MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,USER-000006,2023-12-26 10:01:21.000,2023-12-26 10:01:22.000,Variant 1,1,MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,complete,USER-000006,sid-42471258-E0A9-4EE3-B512-D506BC38D3C2,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
78,DATA ANALYST CONFIGURES PRODUCTION SYSTEM,USER-000003,2023-12-26 10:01:22.000,2023-12-26 10:01:23.000,Variant 1,1,DATA ANALYST CONFIGURES PRODUCTION SYSTEM,complete,USER-000003,sid-A6B1955C-AE69-405F-A033-E6681BA131BB,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
78,DATA ANALYST CONFIGURES EVALUATION SYSTEM,USER-000010,2023-12-26 10:01:23.000,2023-12-26 10:01:24.000,Variant 1,1,DATA ANALYST CONFIGURES EVALUATION SYSTEM,complete,USER-000010,sid-46BA577C-694E-4FE3-B29B-A685A5DF6CFC,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
78,END,,2023-12-26 10:01:24.000,2023-12-26 10:01:24.000,Variant 1,1,END,complete,,sid-0464ADA1-C752-4565-B399-80998038E50D,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
34,START,,2023-12-26 10:00:34.000,2023-12-26 10:00:34.000,Variant 1,1,START,complete,,sid-480F66C4-383B-48E5-AD51-2B5B4BC0BC8A,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
34,DATA ANALYST CONFIGURES INGESTION SYSTEM,USER-000003,2023-12-26 10:00:34.000,2023-12-26 10:00:35.000,Variant 1,1,DATA ANALYST CONFIGURES INGESTION SYSTEM,complete,USER-000003,sid-176379D8-FF77-4836-9F22-8D918C86867E,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
34,MACHINE LEARNING ENGINEER CONFIGURES PREPARATION SYSTEM,USER-000007,2023-12-26 10:00:35.000,2023-12-26 10:00:36.000,Variant 1,1,MACHINE LEARNING ENGINEER CONFIGURES PREPARATION SYSTEM,complete,USER-000007,sid-B26B9984-E8C8-4F42-AC04-969DFC4538CF,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
34,DATA ANALYST CONFIGURES SEGREGATION SYSTEM,USER-000002,2023-12-26 10:00:36.000,2023-12-26 10:00:37.000,Variant 1,1,DATA ANALYST CONFIGURES SEGREGATION SYSTEM,complete,USER-000002,sid-8B75C472-1588-490D-812B-F57487C5F50A,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
34,MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,USER-000007,2023-12-26 10:00:37.000,2023-12-26 10:00:38.000,Variant 1,1,MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,complete,USER-000007,sid-42471258-E0A9-4EE3-B512-D506BC38D3C2,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
34,DATA ANALYST CONFIGURES PRODUCTION SYSTEM,USER-000003,2023-12-26 10:00:38.000,2023-12-26 10:00:39.000,Variant 1,1,DATA ANALYST CONFIGURES PRODUCTION SYSTEM,complete,USER-000003,sid-A6B1955C-AE69-405F-A033-E6681BA131BB,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
34,DATA ANALYST CONFIGURES EVALUATION SYSTEM,USER-000008,2023-12-26 10:00:39.000,2023-12-26 10:00:40.000,Variant 1,1,DATA ANALYST CONFIGURES EVALUATION SYSTEM,complete,USER-000008,sid-46BA577C-694E-4FE3-B29B-A685A5DF6CFC,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
34,END,,2023-12-26 10:00:40.000,2023-12-26 10:00:40.000,Variant 1,1,END,complete,,sid-0464ADA1-C752-4565-B399-80998038E50D,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
55,START,,2023-12-26 10:00:55.000,2023-12-26 10:00:55.000,Variant 3,3,START,complete,,sid-480F66C4-383B-48E5-AD51-2B5B4BC0BC8A,Variant 3,3,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
55,DATA ANALYST CONFIGURES INGESTION SYSTEM,USER-000004,2023-12-26 10:00:55.000,2023-12-26 10:00:56.000,Variant 3,3,DATA ANALYST CONFIGURES INGESTION SYSTEM,complete,USER-000004,sid-176379D8-FF77-4836-9F22-8D918C86867E,Variant 3,3,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
55,MACHINE LEARNING ENGINEER CONFIGURES PREPARATION SYSTEM,USER-000009,2023-12-26 10:00:56.000,2023-12-26 10:00:57.000,Variant 3,3,MACHINE LEARNING ENGINEER CONFIGURES PREPARATION SYSTEM,complete,USER-000009,sid-B26B9984-E8C8-4F42-AC04-969DFC4538CF,Variant 3,3,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
55,DATA ANALYST CONFIGURES SEGREGATION SYSTEM,USER-000005,2023-12-26 10:00:57.000,2023-12-26 10:00:58.000,Variant 3,3,DATA ANALYST CONFIGURES SEGREGATION SYSTEM,complete,USER-000005,sid-8B75C472-1588-490D-812B-F57487C5F50A,Variant 3,3,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
55,MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,USER-000001,2023-12-26 10:00:58.000,2023-12-26 10:00:59.000,Variant 3,3,MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,complete,USER-000001,sid-42471258-E0A9-4EE3-B512-D506BC38D3C2,Variant 3,3,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
55,DATA ANALYST CONFIGURES PRODUCTION SYSTEM,USER-000007,2023-12-26 10:00:59.000,2023-12-26 10:01:00.000,Variant 3,3,DATA ANALYST CONFIGURES PRODUCTION SYSTEM,complete,USER-000007,sid-A6B1955C-AE69-405F-A033-E6681BA131BB,Variant 3,3,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
55,DATA ANALYST CONFIGURES EVALUATION SYSTEM,USER-000001,2023-12-26 10:01:00.000,2023-12-26 10:01:01.000,Variant 3,3,DATA ANALYST CONFIGURES EVALUATION SYSTEM,complete,USER-000001,sid-46BA577C-694E-4FE3-B29B-A685A5DF6CFC,Variant 3,3,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
55,AUTOMOBILE DAMAGE APPRAISER LABELS RECORDS,USER-000005,2023-12-26 10:01:01.000,2023-12-26 10:01:02.000,Variant 3,3,AUTOMOBILE DAMAGE APPRAISER LABELS RECORDS,complete,USER-000005,sid-5CC08560-1772-4030-93D7-2431FA07D5DB,Variant 3,3,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
55,END,,2023-12-26 10:01:02.000,2023-12-26 10:01:02.000,Variant 3,3,END,complete,,sid-0464ADA1-C752-4565-B399-80998038E50D,Variant 3,3,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
98,START,,2023-12-26 10:01:38.000,2023-12-26 10:01:38.000,Variant 4,4,START,complete,,sid-480F66C4-383B-48E5-AD51-2B5B4BC0BC8A,Variant 4,4,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
98,AUTOMOBILE DAMAGE APPRAISER LABELS RECORDS,USER-000008,2023-12-26 10:01:38.000,2023-12-26 10:01:39.000,Variant 4,4,AUTOMOBILE DAMAGE APPRAISER LABELS RECORDS,complete,USER-000008,sid-5CC08560-1772-4030-93D7-2431FA07D5DB,Variant 4,4,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
98,END,,2023-12-26 10:01:39.000,2023-12-26 10:01:39.000,Variant 4,4,END,complete,,sid-0464ADA1-C752-4565-B399-80998038E50D,Variant 4,4,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
12,START,,2023-12-26 10:00:12.000,2023-12-26 10:00:12.000,Variant 1,1,START,complete,,sid-480F66C4-383B-48E5-AD51-2B5B4BC0BC8A,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
12,DATA ANALYST CONFIGURES INGESTION SYSTEM,USER-000005,2023-12-26 10:00:12.000,2023-12-26 10:00:13.000,Variant 1,1,DATA ANALYST CONFIGURES INGESTION SYSTEM,complete,USER-000005,sid-176379D8-FF77-4836-9F22-8D918C86867E,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
12,MACHINE LEARNING ENGINEER CONFIGURES PREPARATION SYSTEM,USER-000009,2023-12-26 10:00:13.000,2023-12-26 10:00:14.000,Variant 1,1,MACHINE LEARNING ENGINEER CONFIGURES PREPARATION SYSTEM,complete,USER-000009,sid-B26B9984-E8C8-4F42-AC04-969DFC4538CF,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
12,DATA ANALYST CONFIGURES SEGREGATION SYSTEM,USER-000004,2023-12-26 10:00:14.000,2023-12-26 10:00:15.000,Variant 1,1,DATA ANALYST CONFIGURES SEGREGATION SYSTEM,complete,USER-000004,sid-8B75C472-1588-490D-812B-F57487C5F50A,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
12,MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,USER-000008,2023-12-26 10:00:15.000,2023-12-26 10:00:16.000,Variant 1,1,MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,complete,USER-000008,sid-42471258-E0A9-4EE3-B512-D506BC38D3C2,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
12,DATA ANALYST CONFIGURES PRODUCTION SYSTEM,USER-000002,2023-12-26 10:00:16.000,2023-12-26 10:00:17.000,Variant 1,1,DATA ANALYST CONFIGURES PRODUCTION SYSTEM,complete,USER-000002,sid-A6B1955C-AE69-405F-A033-E6681BA131BB,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
12,DATA ANALYST CONFIGURES EVALUATION SYSTEM,USER-000006,2023-12-26 10:00:17.000,2023-12-26 10:00:18.000,Variant 1,1,DATA ANALYST CONFIGURES EVALUATION SYSTEM,complete,USER-000006,sid-46BA577C-694E-4FE3-B29B-A685A5DF6CFC,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
12,END,,2023-12-26 10:00:18.000,2023-12-26 10:00:18.000,Variant 1,1,END,complete,,sid-0464ADA1-C752-4565-B399-80998038E50D,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
77,START,,2023-12-26 10:01:17.000,2023-12-26 10:01:17.000,Variant 1,1,START,complete,,sid-480F66C4-383B-48E5-AD51-2B5B4BC0BC8A,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
77,DATA ANALYST CONFIGURES INGESTION SYSTEM,USER-000008,2023-12-26 10:01:17.000,2023-12-26 10:01:18.000,Variant 1,1,DATA ANALYST CONFIGURES INGESTION SYSTEM,complete,USER-000008,sid-176379D8-FF77-4836-9F22-8D918C86867E,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
77,MACHINE LEARNING ENGINEER CONFIGURES PREPARATION SYSTEM,USER-000005,2023-12-26 10:01:18.000,2023-12-26 10:01:19.000,Variant 1,1,MACHINE LEARNING ENGINEER CONFIGURES PREPARATION SYSTEM,complete,USER-000005,sid-B26B9984-E8C8-4F42-AC04-969DFC4538CF,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
77,DATA ANALYST CONFIGURES SEGREGATION SYSTEM,USER-000003,2023-12-26 10:01:19.000,2023-12-26 10:01:20.000,Variant 1,1,DATA ANALYST CONFIGURES SEGREGATION SYSTEM,complete,USER-000003,sid-8B75C472-1588-490D-812B-F57487C5F50A,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
77,MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,USER-000010,2023-12-26 10:01:20.000,2023-12-26 10:01:21.000,Variant 1,1,MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,complete,USER-000010,sid-42471258-E0A9-4EE3-B512-D506BC38D3C2,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
77,DATA ANALYST CONFIGURES PRODUCTION SYSTEM,USER-000007,2023-12-26 10:01:21.000,2023-12-26 10:01:22.000,Variant 1,1,DATA ANALYST CONFIGURES PRODUCTION SYSTEM,complete,USER-000007,sid-A6B1955C-AE69-405F-A033-E6681BA131BB,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
77,DATA ANALYST CONFIGURES EVALUATION SYSTEM,USER-000004,2023-12-26 10:01:22.000,2023-12-26 10:01:23.000,Variant 1,1,DATA ANALYST CONFIGURES EVALUATION SYSTEM,complete,USER-000004,sid-46BA577C-694E-4FE3-B29B-A685A5DF6CFC,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
77,END,,2023-12-26 10:01:23.000,2023-12-26 10:01:23.000,Variant 1,1,END,complete,,sid-0464ADA1-C752-4565-B399-80998038E50D,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
32,START,,2023-12-26 10:00:32.000,2023-12-26 10:00:32.000,Variant 1,1,START,complete,,sid-480F66C4-383B-48E5-AD51-2B5B4BC0BC8A,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
32,DATA ANALYST CONFIGURES INGESTION SYSTEM,USER-000009,2023-12-26 10:00:32.000,2023-12-26 10:00:33.000,Variant 1,1,DATA ANALYST CONFIGURES INGESTION SYSTEM,complete,USER-000009,sid-176379D8-FF77-4836-9F22-8D918C86867E,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
32,MACHINE LEARNING ENGINEER CONFIGURES PREPARATION SYSTEM,USER-000001,2023-12-26 10:00:33.000,2023-12-26 10:00:34.000,Variant 1,1,MACHINE LEARNING ENGINEER CONFIGURES PREPARATION SYSTEM,complete,USER-000001,sid-B26B9984-E8C8-4F42-AC04-969DFC4538CF,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
32,DATA ANALYST CONFIGURES SEGREGATION SYSTEM,USER-000004,2023-12-26 10:00:34.000,2023-12-26 10:00:35.000,Variant 1,1,DATA ANALYST CONFIGURES SEGREGATION SYSTEM,complete,USER-000004,sid-8B75C472-1588-490D-812B-F57487C5F50A,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
32,MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,USER-000008,2023-12-26 10:00:35.000,2023-12-26 10:00:36.000,Variant 1,1,MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,complete,USER-000008,sid-42471258-E0A9-4EE3-B512-D506BC38D3C2,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
32,DATA ANALYST CONFIGURES PRODUCTION SYSTEM,USER-000003,2023-12-26 10:00:36.000,2023-12-26 10:00:37.000,Variant 1,1,DATA ANALYST CONFIGURES PRODUCTION SYSTEM,complete,USER-000003,sid-A6B1955C-AE69-405F-A033-E6681BA131BB,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
32,DATA ANALYST CONFIGURES EVALUATION SYSTEM,USER-000008,2023-12-26 10:00:37.000,2023-12-26 10:00:38.000,Variant 1,1,DATA ANALYST CONFIGURES EVALUATION SYSTEM,complete,USER-000008,sid-46BA577C-694E-4FE3-B29B-A685A5DF6CFC,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
32,END,,2023-12-26 10:00:38.000,2023-12-26 10:00:38.000,Variant 1,1,END,complete,,sid-0464ADA1-C752-4565-B399-80998038E50D,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
53,START,,2023-12-26 10:00:53.000,2023-12-26 10:00:53.000,Variant 3,3,START,complete,,sid-480F66C4-383B-48E5-AD51-2B5B4BC0BC8A,Variant 3,3,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
53,DATA ANALYST CONFIGURES INGESTION SYSTEM,USER-000005,2023-12-26 10:00:53.000,2023-12-26 10:00:54.000,Variant 3,3,DATA ANALYST CONFIGURES INGESTION SYSTEM,complete,USER-000005,sid-176379D8-FF77-4836-9F22-8D918C86867E,Variant 3,3,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
53,MACHINE LEARNING ENGINEER CONFIGURES PREPARATION SYSTEM,USER-000010,2023-12-26 10:00:54.000,2023-12-26 10:00:55.000,Variant 3,3,MACHINE LEARNING ENGINEER CONFIGURES PREPARATION SYSTEM,complete,USER-000010,sid-B26B9984-E8C8-4F42-AC04-969DFC4538CF,Variant 3,3,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
53,DATA ANALYST CONFIGURES SEGREGATION SYSTEM,USER-000006,2023-12-26 10:00:55.000,2023-12-26 10:00:56.000,Variant 3,3,DATA ANALYST CONFIGURES SEGREGATION SYSTEM,complete,USER-000006,sid-8B75C472-1588-490D-812B-F57487C5F50A,Variant 3,3,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
53,MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,USER-000001,2023-12-26 10:00:56.000,2023-12-26 10:00:57.000,Variant 3,3,MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,complete,USER-000001,sid-42471258-E0A9-4EE3-B512-D506BC38D3C2,Variant 3,3,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
53,DATA ANALYST CONFIGURES PRODUCTION SYSTEM,USER-000007,2023-12-26 10:00:57.000,2023-12-26 10:00:58.000,Variant 3,3,DATA ANALYST CONFIGURES PRODUCTION SYSTEM,complete,USER-000007,sid-A6B1955C-AE69-405F-A033-E6681BA131BB,Variant 3,3,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
53,DATA ANALYST CONFIGURES EVALUATION SYSTEM,USER-000003,2023-12-26 10:00:58.000,2023-12-26 10:00:59.000,Variant 3,3,DATA ANALYST CONFIGURES EVALUATION SYSTEM,complete,USER-000003,sid-46BA577C-694E-4FE3-B29B-A685A5DF6CFC,Variant 3,3,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
53,AUTOMOBILE DAMAGE APPRAISER LABELS RECORDS,USER-000009,2023-12-26 10:00:59.000,2023-12-26 10:01:00.000,Variant 3,3,AUTOMOBILE DAMAGE APPRAISER LABELS RECORDS,complete,USER-000009,sid-5CC08560-1772-4030-93D7-2431FA07D5DB,Variant 3,3,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
53,END,,2023-12-26 10:01:00.000,2023-12-26 10:01:00.000,Variant 3,3,END,complete,,sid-0464ADA1-C752-4565-B399-80998038E50D,Variant 3,3,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
95,START,,2023-12-26 10:01:35.000,2023-12-26 10:01:35.000,Variant 1,1,START,complete,,sid-480F66C4-383B-48E5-AD51-2B5B4BC0BC8A,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
95,DATA ANALYST CONFIGURES INGESTION SYSTEM,USER-000004,2023-12-26 10:01:35.000,2023-12-26 10:01:36.000,Variant 1,1,DATA ANALYST CONFIGURES INGESTION SYSTEM,complete,USER-000004,sid-176379D8-FF77-4836-9F22-8D918C86867E,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
95,MACHINE LEARNING ENGINEER CONFIGURES PREPARATION SYSTEM,USER-000009,2023-12-26 10:01:36.000,2023-12-26 10:01:37.000,Variant 1,1,MACHINE LEARNING ENGINEER CONFIGURES PREPARATION SYSTEM,complete,USER-000009,sid-B26B9984-E8C8-4F42-AC04-969DFC4538CF,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
95,DATA ANALYST CONFIGURES SEGREGATION SYSTEM,USER-000004,2023-12-26 10:01:37.000,2023-12-26 10:01:38.000,Variant 1,1,DATA ANALYST CONFIGURES SEGREGATION SYSTEM,complete,USER-000004,sid-8B75C472-1588-490D-812B-F57487C5F50A,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
95,MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,USER-000009,2023-12-26 10:01:38.000,2023-12-26 10:01:39.000,Variant 1,1,MACHINE LEARNING ENGINEER CONFIGURES DEVELOPMENT SYSTEM,complete,USER-000009,sid-42471258-E0A9-4EE3-B512-D506BC38D3C2,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
95,DATA ANALYST CONFIGURES PRODUCTION SYSTEM,USER-000002,2023-12-26 10:01:39.000,2023-12-26 10:01:40.000,Variant 1,1,DATA ANALYST CONFIGURES PRODUCTION SYSTEM,complete,USER-000002,sid-A6B1955C-AE69-405F-A033-E6681BA131BB,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
95,DATA ANALYST CONFIGURES EVALUATION SYSTEM,USER-000005,2023-12-26 10:01:40.000,2023-12-26 10:01:41.000,Variant 1,1,DATA ANALYST CONFIGURES EVALUATION SYSTEM,complete,USER-000005,sid-46BA577C-694E-4FE3-B29B-A685A5DF6CFC,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,1.0,QBP_DEFAULT_RESOURCE
95,END,,2023-12-26 10:01:41.000,2023-12-26 10:01:41.000,Variant 1,1,END,complete,,sid-0464ADA1-C752-4565-B399-80998038E50D,Variant 1,1,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
96,START,,2023-12-26 10:01:36.000,2023-12-26 10:01:36.000,Variant 2,2,START,complete,,sid-480F66C4-383B-48E5-AD51-2B5B4BC0BC8A,Variant 2,2,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
96,END,,2023-12-26 10:01:36.000,2023-12-26 10:01:36.000,Variant 2,2,END,complete,,sid-0464ADA1-C752-4565-B399-80998038E50D,Variant 2,2,Fluxicon Disco,sid-409bb320-0703-4c4e-931e-fbe0b1583949,,
